"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","798","11430","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002612","201430677","Asia, regional","Asia","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GRADUATE SCHOLARSHIP PROGRAMME FOR LEADER IN CHURCH AND OTHER NON-GOVERNMENTAL SOCIAL ORGANISATIONS IN SOUTH EAST ASIA","graduate scholarship programme for leader in church and other non-governmental social organisations in south east asia","11430","Advanced technical and managerial training","I.1.d. Post-Secondary Education","graduate scholarship programme for leader in church and other non-governmental social organisations in south east asia","","0","0","0","","0","","","","0","0","0","0",".017585","Current Prices (USD millions)",".000000",".000000","","3","0.017585"
"5","798","22030","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003574","201530070","Asia, regional","Asia","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROVISION OF PROFESSIONAL ONLINE MULTIMEDIA NEWS REPORTING, FEATURE WRITING, COMMENTARY AND ANALYSIS THROUGH UCANEWS IN ASIA","Provision of professional online multimedia news reporting, feature writing, commentary and analysis through UCANEWS in Asia","22030","Radio/television/print media","II.2. Communications","Provision of professional online multimedia news reporting, feature writing, commentary and analysis through UCANEWS in Asia","","1","0","1","","0","","","","0","0","0","0",".202615","Current Prices (USD millions)",".000000",".000000","","3","0.202615"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005210","201675016","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FOSTERING THE RIGHTS OF THE PEOPLE ESPECIALLY VICTIMS OF HRVS AND ABUSES IN NEPAL","Fostering the rights of the people especially victims of HRVs and abuses in Nepal","15160","Human rights","I.5.a. Government & Civil Society-general","INSEC contributes significantly to the promotion and protection of civil, political as well as economic, social, and cultural human rights as well as to principles of good governance and inclusive political participation in Nepal.","","1","0","2","","1","","","","1","0","0","0",".677869","Current Prices (USD millions)",".000000",".000000","","3","0.677869"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005295","201675966","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING THE RIGHT TO FOOD IN FAR-WEST NEPAL","Strengthening the right to food in Far-West Nepal","15160","Human rights","I.5.a. Government & Civil Society-general","YACN contributes to the implementation of the right to food in Nepal.","","1","0","2","","0","","","","0","0","0","0",".105971","Current Prices (USD millions)",".000000",".000000","","3","0.105971"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003540","201529098","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LEGAL AID FOR VICTIMS OF HUMAN RIGHTS IN NEPAL","Legal Aid for Victims of Human Rights in Nepal","15160","Human rights","I.5.a. Government & Civil Society-general","Legal Aid for Victims of Human Rights in Nepal","","1","0","2","","0","","","","0","0","0","0",".005073","Current Prices (USD millions)",".000000",".000000","","3","0.005073"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003053","201473735","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FACILITATING A PROCESS TOWARDS IMPLEMENTATION ON HUMAN RIGHTS TO FOOD IN NEPAL","Facilitating a Process Towards Implementation on Human Rights to Food in Nepal","15160","Human rights","I.5.a. Government & Civil Society-general","Facilitating a Process Towards Implementation on Human Rights to Food in Nepal","","1","1","2","","0","","","","0","0","1","0",".196943","Current Prices (USD millions)",".000000",".000000","","3","0.196943"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003036","201473537","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CEVIL SOCIETY CAMPAIGN FOR THE RIGHT TO FOOD, GENDER, JUSTICE AND DEMILITARISATION, DEMOCRATISATION AND SOCIAL JUSTICE","Cevil Society Campaign for the right to food, gender, justice and demilitarisation, democratisation and social justice","15160","Human rights","I.5.a. Government & Civil Society-general","Cevil Society Campaign for the right to food, gender, justice and demilitarisation, democratisation and social justice","","2","0","2","","0","","","","0","0","1","0",".071022","Current Prices (USD millions)",".000000",".000000","","3","0.071022"
"5","832","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004256","201576024","Fiji","Oceania","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BREAKING WAVES - EXCHANGE ON CLIMATE CHANGE AND RESETTLEMENT","Breaking Waves - Exchange on Climate Change and Resettlement","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Breaking Waves - Exchange on Climate Change and Resettlement","","0","2","1","","0","","","","0","0","2","0",".039458","Current Prices (USD millions)",".000000",".000000","","3","0.039458"
"5","832","15210","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006463","201775790","Fiji","Oceania","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RESTORATIVE JUSTICE FOR PEACEBUILDING IN FIJI, CONTINUED","Restorative Justice for Peacebuilding in Fiji, continued","15210","Security system management and reform","I.5.b. Conflict, Peace & Security","Restorative Justice for Peacebuilding in Fiji, continued","","1","0","2","","0","","","","0","0","0","0",".060880","Current Prices (USD millions)",".000000",".473500","","1","0.06088"
"5","832","15210","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002274","201375179","Fiji","Oceania","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PEACEBUILDING THROUGH RESTORATIVE JUSTICE IN FIJI","Peacebuilding Through Restorative Justice in Fiji","15210","Security system management and reform","I.5.b. Conflict, Peace & Security","Peacebuilding Through Restorative Justice in Fiji","","1","0","2","","0","","","","0","0","0","0",".022549","Current Prices (USD millions)",".000000",".000000","","3","0.022549"
"5","862","31220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005289","201675909","Papua New Guinea","Oceania","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING FSC CERTIFICATION IN PAPUA NEW GUINEA, CONTINUATION","Promoting FSC Certification in Papua New Guinea, Continuation","31220","Forestry development","III.1.b. Forestry","The project promotes FSC certification as a tool for sustainable forest management in Papua New Guinea. It aims to finalize a national FSC standard for PNG under the international label, to increase its membership to broaden support for FSC certification including more private operations to certify their logging operations, and to lobby the PNG government to adopt FSC certification into relevant","","0","2","1","0","0","","","","1","1","0","0",".056367","Current Prices (USD millions)",".000000",".000000","","3","0.056367"
"5","862","31220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003247","201476431","Papua New Guinea","Oceania","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RESPONSIBLE LAND AND FOREST USE THROUGH VILLAGE BASED ENTERPRISE DEVELOPMENT, CONTINUATION","Responsible Land and Forest Use Through Village Based Enterprise Development, Continuation","31220","Forestry development","III.1.b. Forestry","Responsible Land and Forest Use Through Village Based Enterprise Development, Continuation","","0","2","1","0","0","","","","1","1","1","0",".347207","Current Prices (USD millions)",".000000",".000000","","3","0.347207"
"5","9998","43010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002557","201429240","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TRANSNATIONAL PROGRAMME FOR STRENGTHENING COMMUNITY BASED DEVELOPMENT AND WORKERS UNIONS AND ASSOCIATIONS IN AFRICA, ASIA, LATINAMERICA","Transnational programme for strengthening community based development and workers unions and associations in Africa, Asia, Latinamerica","43010","Multisector aid","IV.2. Other Multisector","Transnational programme for strengthening community based development and workers unions and associations in Africa, Asia, Latinamerica","","1","0","2","","0","","","","0","0","0","0",".223199","Current Prices (USD millions)",".000000",".000000","","3","0.223199"
"5","9998","43010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002227","201373646","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EVALUATION OF DEVELOPMENT PROJECTS AND APPROACHES (CONTINUED)","Evaluation of development projects and approaches (continued)","43010","Multisector aid","IV.2. Other Multisector","Evaluation of development projects and approaches (continued)","","1","1","2","","0","","","","0","0","0","0",".041838","Current Prices (USD millions)",".000000",".000000","","3","0.041838"
"5","9998","43010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003073","201473966","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PERSONNEL SECONDMENT PROGRAMME OF CFI","Personnel Secondment Programme of CFI","43010","Multisector aid","IV.2. Other Multisector","Personnel Secondment Programme of CFI","","1","0","0","","0","","","","0","0","1","0",".898124","Current Prices (USD millions)",".000000",".000000","","3","0.898124"
"5","9998","43010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003522","201528355","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PREPARATION, MONITORING AND SUPPORT OF INTERNATIONAL PROJECTS","Preparation, monitoring and support of international projects","43010","Multisector aid","IV.2. Other Multisector","Training for expatriates, travelling for controlling and reporting purposes, staff conferences and symposiums, project evaluation and integration of communication systems abroad","","0","0","0","","0","","","","0","0","0","0","1.311253","Current Prices (USD millions)",".000000",".000000","","3","1.311253"
"5","9998","43010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005709","201730001","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CAPACITY BUILDING IN CHURCH RELATED DEVELOPMENT INITIATIVES THROUGH QUALIFIED PERSONNEL","Capacity building in church related development initiatives through qualified personnel","43010","Multisector aid","IV.2. Other Multisector","Capacity building in church related development initiatives through qualified personnel","","1","0","0","","0","","","","0","0","0","0","3.178898","Current Prices (USD millions)",".000000","5.591300","","1","3.178898"
"5","265","31181","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003351","201506088","Zimbabwe","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TAKING COLLECTIVE RESPONSIBILITY - MAINSTREAMING SUSTAINABLE LAND, LIVESTOCK AND LIVELIHOOD DEVELOPMENT IN CHIMANIMANI DISTRICT","Taking Collective Responsibility - Mainstreaming Sustainable Land, Livestock and Livelihood Development in Chimanimani District","31181","Agricultural education/training","III.1.a. Agriculture","Taking Collective Responsibility - Mainstreaming Sustainable Land, Livestock and Livelihood Development in Chimanimani District","","0","0","1","0","0","","","","0","0","1","0",".290463","Current Prices (USD millions)",".000000",".091400","","3","0.290463"
"5","236","15160","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006921","201706019_0073","Benin","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTION OF PARENTAL RESPONSIBILITY AND CREATION OF A PROTECTING ENVIRONMENT FOR CHILDREN IN THE OU+M+ DEPARTMENT","Promotion of parental responsibility and creation of a protecting environment for children in the OuTmT department","15160","Human rights","I.5.a. Government & Civil Society-general","Promotion of parental responsibility and creation of a protecting environment for children in the OuTmT department, who have become victims of parental conflicts","","0","0","2","","0","","","","0","0","0","0",".215759","Current Prices (USD millions)",".000000",".451000","","1","0.215759"
"5","236","15160","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006922","201706019_0074","Benin","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENTHENING OF FAMILIES AND LOCAL INSTITUTIONS FOR AN IMPROVED PROTECTION AGAINST SEXUAL ABUSE AND ANY KIND OF CHILD TRAFFICKING IN BENIN","Strenthening of families and local institutions for an improved protection against sexual abuse and any kind of child trafficking in Benin","15160","Human rights","I.5.a. Government & Civil Society-general","Strenthening of families and local institutions for an improved protection against sexual abuse and any kind of child trafficking in Benin","","1","0","2","","0","","","","0","0","0","0",".149138","Current Prices (USD millions)",".000000",".515200","","1","0.149138"
"5","236","15160","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006672","201606003_0036","Benin","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROJECT TO STRENGTHEN SOCIAL AND PROFESSIONAL AUTONOMY OF VULNERABLE YOUNG PEOPLE IN URBAN AREAS OF BENIN","Project to strengthen social and professional autonomy of vulnerable young people in urban areas of Benin","15160","Human rights","I.5.a. Government & Civil Society-general","Project to strengthen social and professional autonomy of vulnerable young people in urban areas of Benin","","1","0","2","","0","","","","0","0","0","0",".076452","Current Prices (USD millions)",".000000",".000000","","3","0.076452"
"5","238","11120","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006948","201706019_0100","Ethiopia","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVEMENT OF PRESCHOOL EDUCATION IN THE ETHIOPIAN AFAR REGION","Improvement of preschool education in the Ethiopian Afar region","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Improvement of preschool education in the Ethiopian Afar region","","1","0","0","","0","","","","0","0","0","0",".051086","Current Prices (USD millions)",".000000",".051100","","8","0.051086"
"5","9998","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004080","201555887","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","A) SELF-HELP PROMOTION IN TERA, B) EDUCATIONAL SUPPORT OF KORANIC SCHOOLS, SAHEL","A) Self-Help promotion in Tera, B) Educational support of Koranic schools, Sahel","43040","Rural development","IV.2. Other Multisector","A) Self-Help promotion in Tera, B) Educational support of Koranic schools, Sahel","","1","1","1","","0","","","","0","0","0","0",".457060","Current Prices (USD millions)",".000000",".000000","","3","0.45706"
"5","9998","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003878","201533389","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING ACCESS TO PRIMARY EDUCATION FOR CHILDREN AND YOUTH FROM DISADVANTAGED FAMILIES IN POOR REGIONS","Improving Access to Primary Education for Children and Youth from disadvantaged Families in poor regions","11220","Primary education","I.1.b. Basic Education","Improving Access to Primary Education for Children and Youth from disadvantaged Families in poor regions","","1","0","0","","0","","","","0","0","0","0",".408071","Current Prices (USD millions)",".000000",".000000","","3","0.408071"
"5","9998","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002768","201432608","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ACCESSED BASIC EDUCATION FOR CHILDREN FROM POOR FAMILIES AND YOUTH IN (GHANA,TOGO, MOSAMBIQUE, NORTHWEST INDIA)","Accessed basic education for children from poor families and youth in (Ghana,Togo, Mosambique, Northwest India)","11220","Primary education","I.1.b. Basic Education","Accessed basic education for children from poor families and youth in (Ghana,Togo, Mosambique, Northwest India)","","1","0","0","","0","","","","0","0","0","0",".323752","Current Prices (USD millions)",".000000",".000000","","3","0.323752"
"5","9998","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005040","201640531","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","International NGO","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","WORKING TOGETHER FOR SYRIAN GIRLS'EDUCATION, CO-FINANCING WITH THE MALALA FOUNDATION","Working together for Syrian Girls'Education, Co-Financing with the Malala foundation","11220","Primary education","I.1.b. Basic Education","To increase access of Syrian refugee children and adolescents to quality primary and secondary education in Lebanon and Turkey, through the provision of an informal education program and through advocating for the removal of barriers to their educational opportunities, with a particular focus on girls'education.","","2","0","1","","0","","","","0","0","0","0",".281817","Current Prices (USD millions)",".000000",".000000","","3","0.281817"
"5","9998","11230","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002985","201440965","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CAPACITY BUILDING AND VOCATIONAL TRAINING TO IMPROVE LIFE PERSPECTIVES FOR EGYPTIAN YOUTH AND SYRIAN REFUGEES","Capacity building and vocational training to improve life perspectives for Egyptian youth and Syrian refugees","11230","Basic life skills for adults","I.1.b. Basic Education","Capacity building and vocational training to improve life perspectives for Egyptian youth and Syrian refugees","","1","0","0","","0","","","","0","0","0","0",".470635","Current Prices (USD millions)",".000000",".000000","","3","0.470635"
"5","9998","15110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002528","201428242","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","DEVELOPMENT POLICY AND COOPERATION, EUROPEAN OFFICE BRUSSELS","Development Policy and Cooperation, European Office Brussels","15110","Public sector policy and administrative management","I.5.a. Government & Civil Society-general","Development Policy and Cooperation, European Office Brussels","","1","1","2","","0","","","","1","0","0","0",".469963","Current Prices (USD millions)",".000000",".146500","","3","0.469963"
"5","9998","15110","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003529","201528421","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GLOBAL GOVERNANCE","Global Governance","15110","Public sector policy and administrative management","I.5.a. Government & Civil Society-general","In an International context the project aims at strengthening democracy, the rule of law and the global dimension of a social market economy, the protection of German interest in a globalized world, promoting sustainable use of natural resources, the advancement of development policy as well as strengthening human rights and independent media.","","1","1","2","","0","","","","0","0","0","0","4.039407","Current Prices (USD millions)",".000000",".000000","","3","4.039407"
"5","9998","31193","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005362","201676667","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING RESILIENCE OF SMALLHOLDER FARMERS BUSINESSES","Building resilience of smallholder farmers businesses","31193","Agricultural financial services","III.1.a. Agriculture","Building resilience of smallholder farmers businesses","","1","0","1","2","0","","","","0","0","0","0",".105963","Current Prices (USD millions)",".000000",".428400","","1","0.105963"
"5","769","31194","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007142","201706019_0294","Viet Nam","Far East Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ECONOMIC EMPOWERMENT OF RURAL WOMEN IN THE PROVINCES DOY HAN,  NAM DINH, BAC KAN,  HA TINH UND VINH LONG","Economic Empowerment of rural women in the provinces Doy Han,  Nam Dinh, Bac Kan,  Ha Tinh und Vinh Long","31194","Agricultural co-operatives","III.1.a. Agriculture","Economic Empowerment of rural women in the provinces Doy Han,  Nam Dinh, Bac Kan,  Ha Tinh und Vinh Long","","1","0","1","0","0","","","","0","0","0","0",".020737","Current Prices (USD millions)",".000000",".105500","","1","0.020737"
"5","9998","72010","11","50000","A","112","B01","2017","Germany","Foreign Office","2017008905","6610144","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","HUMANITARIAN ASSISTANCE - CONTRIBUTION TO ALNAP","Humanitarian Assistance - Contribution to ALNAP","72010","Material relief assistance and services ","VIII.1. Emergency Response","Financial contribution to the ALNAP (Active Learning Network for Accountability and Performance in Humanitarian Action) budget","","0","0","0","","0","","","","0","0","0","0",".225454","Current Prices (USD millions)",".000000",".225500","","8","0.225454"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003278","201498419","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ACTIVITIES IN SUPPORT OF ECOLOGIC AND SOCIAL TRANSFORMATIONAL PROCESSES IN DEVELOPING AND TRRANSITITION COUNTRIES IN RESPONSE TO THE CHANGING CLIMATE","Activities in support of ecologic and social transformational processes in developing and trransitition countries in response to the changing climate","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Activities in support of ecologic and social transformational processes in developing and trransitition countries in response to the changing climate","","0","2","1","","0","","","","0","0","2","0",".326908","Current Prices (USD millions)",".000000",".000000","","3","0.326908"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003280","201498443","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORT FUND FOR VULNERABLE GROUPS TO STRENGTHEN RESILIENCE AND SELF HELP CAPACITIES IN REGION AFFECTED BY CLIMATE CHANGE","Support fund for vulnerable groups to strengthen resilience and self help capacities in region affected by climate change","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Support fund for vulnerable groups to strengthen resilience and self help capacities in region affected by climate change","","1","2","1","","0","","","","2","1","1","2",".715816","Current Prices (USD millions)",".000000",".000000","","3","0.715816"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006272","201773886","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TOWARDS AN AMBITIOUS IMPLEMENTATION OF THE PARIS AGREEMENT IN THE LIGHT OF SUSTAINABLE DEVELOPMENT AND STAKEHOLDER PARTICIPATION","Towards an Ambitious Implementation of the Paris Agreement in the Light of Sustainable Development and Stakeholder Participation","41010","Environmental policy and administrative management","IV.1. General Environment Protection","ACT Alliance, its members, and partners use their on-ground relations in the global south and their moral recognition as FBOs to give climate-vulnerable people a political voice, to raise the ethical imperative of ambitious local, national, and global climate action, and to mainstream climate action in various national development agendas.","","1","2","1","","0","","","","1","2","0","1",".276181","Current Prices (USD millions)",".000000",".355100","","1","0.276181"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005101","201673730","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING THE WORLDWIDE MOVEMENT FOR THE PROTECTION OF CHILDREN FROM VIOLENCE AT WORK","Strengthening the Worldwide Movement for the Protection of Children from Violence at Work","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Strengthening the Worldwide Movement for the Protection of Children from Violence at Work","","0","2","0","","0","","","","0","2","0","0",".046556","Current Prices (USD millions)",".000000",".000000","","3","0.046556"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002318","201398403","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CLIMATE PROTECTION/ ADAPTATION TO CLIMATE CHANGE III","Climate Protection/ Adaptation to Climate Change III","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Climate Protection/ Adaptation to Climate Change III","","0","2","2","","0","","","","0","1","1","0",".270544","Current Prices (USD millions)",".000000",".000000","","3","0.270544"
